日期,单品编码,单品名称,分类名称,销量(千克),销售单价(元/千克),销售类型,是否打折销售,批发价格(元/千克),损耗率_单品
2022-08-03,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-03,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-04,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-04,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-06,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-06,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-06,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-06,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-06,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-06,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-06,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-06,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-06,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-06,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-06,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-07,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-07,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-07,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-07,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-07,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-07,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-07,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-07,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-08,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-08,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-08,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-08,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-08,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-08,102900011001561,莲蓬(个),水生根茎类,17.0,2.0,销售,否,1.33,12.17
2022-08-08,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-09,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-09,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-09,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-10,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-10,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-10,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-10,102900011001561,莲蓬(个),水生根茎类,10.0,2.0,销售,否,1.33,12.17
2022-08-10,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-10,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-10,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-10,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-10,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-11,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-11,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-11,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-11,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-11,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-11,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-11,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-12,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-12,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-12,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-12,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-12,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-12,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-12,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-13,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-13,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-13,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-13,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-13,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-13,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-13,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-13,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-13,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-13,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-13,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-13,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-13,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-13,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-13,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-13,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-14,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-14,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-14,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-15,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-15,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-15,102900011001561,莲蓬(个),水生根茎类,10.0,2.0,销售,否,1.33,12.17
2022-08-15,102900011001561,莲蓬(个),水生根茎类,10.0,2.0,销售,否,1.33,12.17
2022-08-15,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-15,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-15,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-15,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-15,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-16,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-16,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-16,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-16,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-16,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-17,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-17,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-17,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-17,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-17,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-17,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-17,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-17,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-17,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-18,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-18,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-18,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-18,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-18,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-19,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-19,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-19,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-19,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-19,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-19,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-19,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-19,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-20,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-20,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-20,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-20,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-21,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-21,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-21,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-21,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-21,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-22,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-22,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-22,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-22,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-22,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-22,102900011001561,莲蓬(个),水生根茎类,10.0,2.0,销售,否,1.33,12.17
2022-08-22,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-23,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.28,12.17
2022-08-23,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.28,12.17
2022-08-23,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.28,12.17
2022-08-23,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.28,12.17
2022-08-23,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.28,12.17
2022-08-23,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.28,12.17
2022-08-23,102900011001561,莲蓬(个),水生根茎类,10.0,2.0,销售,否,1.28,12.17
2022-08-23,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.28,12.17
2022-08-24,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-24,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-24,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-24,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-25,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-25,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-26,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-26,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-26,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-26,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-27,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,0.96,12.17
2022-08-27,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,0.96,12.17
2022-08-27,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,0.96,12.17
2022-08-27,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,0.96,12.17
2022-08-27,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,0.96,12.17
2022-08-27,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,0.96,12.17
2022-08-27,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,0.96,12.17
2022-08-28,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,0.15,12.17
2022-08-28,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,0.15,12.17
2022-08-28,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,0.15,12.17
2022-08-28,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,0.15,12.17
2022-08-29,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-29,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-29,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-30,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-30,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-30,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-30,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-30,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-30,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-30,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-08-30,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-01,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-04,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-04,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-04,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-04,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-05,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-05,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-05,102900011001561,莲蓬(个),水生根茎类,10.0,2.0,销售,否,1.33,12.17
2022-09-06,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-06,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-06,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-07,102900011001561,莲蓬(个),水生根茎类,10.0,2.0,销售,否,1.33,12.17
2022-09-07,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-08,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-09,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-09,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-10,102900011001561,莲蓬(个),水生根茎类,6.0,2.0,销售,否,1.33,12.17
2022-09-10,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-10,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-10,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-10,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-10,102900011001561,莲蓬(个),水生根茎类,10.0,2.0,销售,否,1.33,12.17
2022-09-11,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-11,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-11,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-11,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-12,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-12,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-13,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-14,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-14,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-14,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-15,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-15,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-17,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.29,12.17
2022-09-17,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.29,12.17
2022-09-17,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.29,12.17
2022-09-18,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-18,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-18,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-18,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-18,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-18,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
2022-09-18,102900011001561,莲蓬(个),水生根茎类,5.0,2.0,销售,否,1.33,12.17
